idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held,ctx_label,ctx_sub_label,htf_trend,ctx_tts_dir,ctx_tdp_dir,impulse_atr,range_width_atr,dev_count,pos_in_range
4961,2025-04-01 21:30:00,OK,SHORT,85320.6,85442.8,84954.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85320.6,4962,1,NONE,,DOWN,,,11.254973292911782,11.959116500649605,5.0,0.9500777394713726
4969,2025-04-01 23:30:00,OK,SHORT,85224.1,85555.0,84231.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,84562.30000000002,4985,16,NONE,,DOWN,,,9.29340755933203,12.491708174626494,5.0,0.8913407546054596
5025,2025-04-02 13:30:00,OK,SHORT,85419.9,85475.0,85254.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85419.9,5026,1,NONE,,DOWN,,,1.0998025285425428,5.363324783802813,0.0,0.9199549709681208
5026,2025-04-02 13:45:00,OK,SHORT,85169.7,86066.2,82480.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86066.2,5031,5,NONE,,DOWN,,,0.25689600507289934,6.100586556753336,1.0,0.5923146884947703
5056,2025-04-02 21:15:00,OK,LONG,84572.2,84168.0,85784.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84168.0,5059,3,NONE,,DOWN,,,0.36255672971808756,5.4411336005565465,5.0,0.1502269385667708
5062,2025-04-02 22:45:00,OK,LONG,82777.1,82625.0,83233.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82625.0,5063,1,NONE,,DOWN,,,1.932095898760625,6.029329811627441,6.0,0.025627200889623707
5063,2025-04-02 23:00:00,OK,LONG,82659.1,82281.9,83790.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82281.9,5067,4,NONE,,DOWN,,,2.145988314094337,6.262989881715838,6.0,0.06008091491191917
5067,2025-04-03 00:00:00,OK,LONG,82704.4,82107.1,84496.29999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82704.4,5116,49,NONE,,DOWN,,,3.2606426805822655,10.788006161709015,6.0,0.09256159925615812
5093,2025-04-03 06:30:00,OK,LONG,83203.6,83100.5,83512.90000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83203.6,5094,1,NONE,,DOWN,,,8.263876010067555,29.918532255928024,6.0,0.1699209669920967
5101,2025-04-03 08:30:00,OK,SHORT,83642.1,83774.8,83244.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83642.1,5106,5,NONE,,DOWN,,,5.473189489425317,27.571031830805286,6.0,0.23787385712071904
5119,2025-04-03 13:00:00,OK,LONG,81879.5,81752.4,82260.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81879.5,5120,1,NONE,,DOWN,,,16.558834032675577,21.272163199714235,4.0,0.018670035401090766
5120,2025-04-03 13:15:00,OK,LONG,81948.7,81724.8,82620.39999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81948.7,5121,1,NONE,,DOWN,,,14.911994989038512,21.40714062010644,4.0,0.03275642619928812
5123,2025-04-03 14:00:00,OK,LONG,81725.4,81570.6,82189.79999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81725.4,5124,1,NONE,,DOWN,,,11.890781563126254,17.50876753507013,4.0,0.02214750697474617
5127,2025-04-03 15:00:00,OK,LONG,81580.1,81146.0,82882.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81580.1,5140,13,NONE,,DOWN,,,9.447137939548863,15.076094060915942,5.0,0.05855059953332238
5165,2025-04-04 00:30:00,OK,SHORT,83273.8,83389.9,82925.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83273.8,5166,1,NONE,,DOWN,,,1.5032841879739216,10.374989428579443,2.0,0.8094187461959832
5193,2025-04-04 07:30:00,OK,SHORT,83679.9,83695.0,83634.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83695.0,5194,1,NONE,,DOWN,,,2.5972323379460986,12.376790483127085,4.0,0.9940761082777537
5198,2025-04-04 08:45:00,OK,SHORT,84391.5,84637.4,83653.80000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84391.5,5199,1,NONE,,DOWN,,,10.330762385049036,14.500029664787998,6.0,0.9295698000801986
5202,2025-04-04 09:45:00,OK,SHORT,84553.0,84736.0,84004.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84553.0,5203,1,NONE,,DOWN,,,7.634514516486558,12.376566770912957,6.0,0.949025069637883
5209,2025-04-04 11:30:00,OK,LONG,81876.9,81605.0,82692.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81876.9,5210,1,NONE,,DOWN,,,0.13601023521308137,6.367483515402043,5.0,0.11619783616692246
5437,2025-04-06 20:30:00,OK,LONG,79189.9,78437.6,81446.79999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78437.6,5443,6,NONE,,DOWN,,,6.539136294959762,8.12115349079884,10.0,0.14096726441433635
5443,2025-04-06 22:00:00,OK,LONG,78802.1,78150.8,80756.00000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78150.8,5446,3,NONE,,DOWN,,,7.482478266480532,8.785949763600343,10.0,0.12175652434008885
5448,2025-04-06 23:15:00,OK,LONG,77384.7,77083.5,78288.29999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,77384.7,5449,1,NONE,,DOWN,,,8.867606969301942,9.679334532955536,12.0,0.04694147899945408
5468,2025-04-07 04:15:00,OK,LONG,77378.4,76886.0,78855.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76886.0,5469,1,NONE,,DOWN,,,9.578214995667423,11.155792853866107,12.0,0.07874242400012696
5470,2025-04-07 04:45:00,OK,LONG,76946.0,76572.4,78066.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76946.0,5472,2,NONE,,DOWN,,,10.631396313711642,11.558827227237263,13.0,0.05689137949413046
5479,2025-04-07 07:00:00,OK,LONG,75046.7,74456.2,76818.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,75046.7,5483,4,NONE,,DOWN,,,10.864091820003638,12.021335600493906,16.0,0.06960324382941604
5539,2025-04-07 22:00:00,OK,SHORT,79558.3,79691.8,79157.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,79691.8,5540,1,NONE,,DOWN,,,1.0875500672182719,13.117735922276282,5.0,0.7546815371416741
5542,2025-04-07 22:45:00,OK,SHORT,79920.3,80189.3,79113.3,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,79382.3,5545,3,NONE,,DOWN,,,3.4227062049941726,15.179446057126404,5.0,0.8082270804366478
5555,2025-04-08 02:00:00,OK,SHORT,80614.5,80833.6,79957.19999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,80176.29999999999,5557,2,NONE,,DOWN,,,7.791675252421176,13.930764475582103,4.0,0.9109102742360142
5595,2025-04-08 12:00:00,OK,SHORT,79956.4,80109.8,79496.19999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,79956.4,5596,1,NONE,,DOWN,,,5.727454148056641,11.919224555735083,0.0,0.7552182163187827
5599,2025-04-08 13:00:00,OK,SHORT,80010.0,80350.0,78990.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,80010.0,5601,2,NONE,,DOWN,,,5.396260888039099,8.499341406415994,0.0,0.7117861142217231
5614,2025-04-08 16:45:00,OK,LONG,77385.3,77312.7,77603.10000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,77385.3,5615,1,NONE,,DOWN,,,2.613761389556365,6.012539184953012,2.0,0.020619727910479037
5637,2025-04-08 22:30:00,OK,LONG,76489.6,76200.9,77355.70000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,76489.6,5638,1,NONE,,DOWN,,,8.621322251105205,9.660479825156944,4.0,0.0692724829638188
5643,2025-04-09 00:00:00,OK,LONG,76585.1,75877.6,78707.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,75877.6,5647,4,NONE,,DOWN,,,9.264456941059112,12.06698270732979,5.0,0.15754080473847135
5689,2025-04-09 11:30:00,OK,LONG,75920.4,75742.3,76454.69999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,75920.4,5690,1,NONE,,DOWN,,,6.2168617713137015,9.636514130306248,7.0,0.3324089525866298
5710,2025-04-09 16:45:00,OK,SHORT,78248.2,78349.1,77945.49999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,78248.2,5711,1,NONE,,DOWN,,,1.8162067673866849,6.011963813437188,3.0,0.9733294565447218
5713,2025-04-09 17:30:00,OK,SHORT,80949.6,81864.8,78204.00000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,81864.8,5714,1,NONE,,DOWN,,,4.833399595359907,9.027944905333666,6.0,0.87461124279001
5715,2025-04-09 18:00:00,OK,SHORT,82273.4,82456.0,81725.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82456.0,5716,1,NONE,,DOWN,,,6.220290644577239,8.84923012833865,6.0,0.9768570740548275
5728,2025-04-09 21:15:00,OK,SHORT,83289.7,83560.0,82478.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83289.7,5729,1,NONE,,DOWN,,,15.581758052270564,16.087272072164797,4.0,0.9697302260994207
5753,2025-04-10 03:30:00,OK,LONG,81697.2,81440.8,82466.39999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,82209.99999999999,5762,9,NONE,,DOWN,,,14.053258474131493,28.71439815300645,4.0,0.7617201990355215
5788,2025-04-10 12:15:00,OK,SHORT,81976.0,82138.5,81488.5,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,81976.0,5789,1,NONE,,DOWN,,,14.089486586176115,19.393892185388026,4.0,0.7380345979558763
5789,2025-04-10 12:30:00,OK,SHORT,81796.6,82491.1,79713.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,81796.6,5793,4,NONE,,DOWN,,,11.389582736169698,17.00970476229475,4.0,0.7028411580330971
5873,2025-04-11 09:30:00,OK,SHORT,82172.9,82298.3,81796.69999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82298.3,5874,1,NONE,,DOWN,,,3.327453583313647,9.868560309868936,4.0,0.9676495627273408
5875,2025-04-11 10:00:00,OK,SHORT,82337.0,82500.0,81848.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82500.0,5876,1,NONE,,DOWN,,,3.193004529441368,10.261701056869695,4.0,0.9600294261893085
5877,2025-04-11 10:30:00,OK,SHORT,82606.0,82950.0,81574.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,81918.0,5883,6,NONE,,DOWN,,,2.397759771210699,10.79122974261205,5.0,0.9240282685512368
5889,2025-04-11 13:30:00,OK,SHORT,82896.0,83333.0,81585.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,82896.0,5891,2,NONE,,DOWN,,,8.403269478101933,10.435795031476355,3.0,0.9007900472212133
5906,2025-04-11 17:45:00,OK,SHORT,83906.0,84035.1,83518.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84035.1,5907,1,NONE,,DOWN,,,8.867245268362614,10.680220486085167,4.0,0.9747204762184485
5907,2025-04-11 18:00:00,OK,SHORT,83955.8,84191.9,83247.50000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83955.8,5908,1,NONE,,DOWN,,,9.206856613388908,11.380094201219952,4.0,0.9551456200011416
5920,2025-04-11 21:15:00,OK,SHORT,83862.3,84288.0,82585.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,83010.90000000001,5942,22,NONE,,DOWN,,,14.812238075628116,16.28613647925204,4.0,0.9113531298155018
5937,2025-04-12 01:30:00,OK,LONG,83270.0,83111.0,83747.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83111.0,5939,2,NONE,,UP,,,14.461213802805663,20.086052600726592,4.0,0.7227140250047669
5957,2025-04-12 06:30:00,OK,SHORT,83690.0,83750.0,83510.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83690.0,5958,1,NONE,,UP,,,4.8203792522948845,13.217355398151383,2.0,0.7988090031288902
5961,2025-04-12 07:30:00,OK,SHORT,83704.0,83752.8,83557.59999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83704.0,5962,1,NONE,,UP,,,6.627453420013051,12.943544122678812,2.0,0.8035191602462741
5962,2025-04-12 07:45:00,OK,SHORT,83684.8,83784.4,83386.00000000003,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,83784.4,5963,1,NONE,,UP,,,7.26946226602294,13.76155830412071,2.0,0.7970595161995773
5984,2025-04-12 13:15:00,OK,SHORT,83817.1,84037.9,83154.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84037.9,5985,1,NONE,,UP,,,4.505873140172314,8.012007308796653,1.0,0.6931647879064344
5986,2025-04-12 13:45:00,OK,SHORT,84410.0,84650.0,83690.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84650.0,5987,1,NONE,,UP,,,1.8623310810810796,7.008498733108091,2.0,0.8734644382348287
5987,2025-04-12 14:00:00,OK,SHORT,84430.4,84700.0,83621.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84700.0,5988,1,NONE,,UP,,,1.6393782383419389,6.724352331606208,2.0,0.8615092207325185
5989,2025-04-12 14:30:00,OK,SHORT,84814.6,85247.0,83517.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85247.0,5993,4,NONE,,UP,,,2.6784162047928692,6.960365245823187,4.0,0.8266030396599452
6033,2025-04-13 01:30:00,OK,SHORT,85670.0,86099.0,84383.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85670.0,6034,1,NONE,,UP,,,8.667816396922195,10.60084903157326,6.0,0.8496793861032269
6172,2025-04-14 12:15:00,OK,SHORT,84992.6,85012.0,84934.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84992.6,6173,1,NONE,,UP,,,2.976478284365305,10.284080889672593,2.0,0.7896774693150588
6175,2025-04-14 13:00:00,OK,SHORT,85049.9,85246.0,84461.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,84657.69999999998,6177,2,NONE,,UP,,,2.1746960828455615,10.174977487618161,2.0,0.8118635536454063
6182,2025-04-14 14:45:00,OK,SHORT,85380.0,85771.1,84206.69999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85380.0,6183,1,NONE,,UP,,,1.7033644030182054,7.004349755881048,2.0,0.8612136266855905
6233,2025-04-15 03:30:00,OK,SHORT,85271.0,85392.7,84905.90000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85392.7,6234,1,NONE,,UP,,,3.040142149256685,7.468792231843417,0.0,0.7653985082328644
6234,2025-04-15 03:45:00,OK,SHORT,85367.3,85397.3,85277.3,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85367.3,6235,1,NONE,,UP,,,2.929404511123644,7.666803678775085,0.0,0.8105737205047612
6235,2025-04-15 04:00:00,OK,SHORT,85259.9,85450.0,84689.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85450.0,6238,3,NONE,,UP,,,2.783854302562172,7.7868287846370325,0.0,0.7601913965379702
6240,2025-04-15 05:15:00,OK,SHORT,85526.5,85717.2,84954.40000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85717.2,6241,1,NONE,,UP,,,4.296338969380921,8.596307284615552,0.0,0.8852558990477063
6251,2025-04-15 08:00:00,OK,SHORT,85837.1,85946.9,85507.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85946.9,6252,1,NONE,,UP,,,4.930083386786379,10.360808210391228,0.0,0.9524160346695608
6252,2025-04-15 08:15:00,OK,SHORT,85818.9,85978.5,85340.09999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85818.9,6257,5,NONE,,UP,,,3.8069569223680495,10.776779543883883,0.0,0.931768628959854
6259,2025-04-15 10:00:00,OK,SHORT,85756.4,85998.9,85028.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85756.4,6270,11,NONE,,UP,,,6.431770293918065,11.797078675761616,0.0,0.897223988133079
6274,2025-04-15 13:45:00,OK,SHORT,85542.8,86444.0,82839.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,WIN,83740.40000000001,6310,36,NONE,,UP,,,2.2988744828861343,6.93415609327697,1.0,0.5794876580654218
6291,2025-04-15 18:00:00,OK,LONG,84410.4,84339.2,84623.99999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84339.2,6292,1,NONE,,UP,,,0.4219610253258986,7.683132314153324,1.0,0.051094209322943264
6299,2025-04-15 20:00:00,OK,LONG,84109.4,83860.0,84857.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83860.0,6302,3,NONE,,UP,,,1.2713451322239244,10.617827477913796,2.0,0.09651702786377483
6302,2025-04-15 20:45:00,OK,LONG,83964.2,83747.1,84615.49999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83964.2,6307,5,NONE,,UP,,,3.9537457873419988,11.67380886126835,2.0,0.08049983314175228
6310,2025-04-15 22:45:00,OK,LONG,83787.5,83650.9,84197.30000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83650.9,6311,1,NONE,,UP,,,6.774333839569252,13.496962584564516,2.0,0.048906233217573855
6311,2025-04-15 23:00:00,OK,LONG,83702.2,83518.5,84253.29999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83518.5,6315,4,NONE,,UP,,,6.274797942689223,13.084049452129237,3.0,0.06279268501110821
6316,2025-04-16 00:15:00,OK,LONG,83445.5,83168.4,84276.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83168.4,6318,2,NONE,,UP,,,7.493579834053729,14.467741426633475,4.0,0.08459518866772663
6319,2025-04-16 01:00:00,OK,LONG,83243.1,83055.0,83807.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83243.1,6320,1,NONE,,UP,,,9.582311557788868,13.624120603015017,4.0,0.05550309825907519
6348,2025-04-16 08:15:00,OK,LONG,83555.2,83075.3,84994.89999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83555.2,6349,1,NONE,,UP,,,7.35883614762666,13.04823717067269,4.0,0.14759516081439866
6481,2025-04-17 17:30:00,OK,SHORT,85019.4,85145.0,84642.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85145.0,6482,1,NONE,,UP,,,1.8170356703566788,4.512915129151292,0.0,0.9144180975742673
6482,2025-04-17 17:45:00,OK,SHORT,85075.4,85182.9,84752.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85182.9,6483,1,NONE,,UP,,,1.751197228168474,4.651424536005102,0.0,0.9285951511125872
6484,2025-04-17 18:15:00,OK,SHORT,85235.2,85455.8,84573.39999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85235.2,6486,2,NONE,,UP,,,2.8618063112078307,5.528991139437296,1.0,0.8759559154295969
6571,2025-04-18 16:00:00,OK,LONG,84378.8,84250.0,84765.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84378.8,6572,1,NONE,,UP,,,4.7055126791620125,6.655016538037455,0.0,0.1493679693842079
6619,2025-04-19 04:00:00,OK,SHORT,84926.1,84950.0,84854.40000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,84950.0,6620,1,NONE,,UP,,,1.4623372676157111,4.964287523428419,1.0,0.9658571428571512
6633,2025-04-19 07:30:00,OK,SHORT,85209.6,85235.1,85133.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85209.6,6634,1,NONE,,UP,,,5.302519527808809,8.099723967815814,3.0,0.974114303116435
6659,2025-04-19 14:00:00,OK,SHORT,85385.9,85478.0,85109.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85478.0,6661,2,NONE,,UP,,,8.16179744017804,11.569282136894895,4.0,0.9224747474747426
6661,2025-04-19 14:30:00,OK,SHORT,85341.8,85487.0,84906.20000000001,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85487.0,6664,3,NONE,,UP,,,6.862567226073985,10.858549860688115,4.0,0.878696741854639
6664,2025-04-19 15:15:00,OK,SHORT,85458.7,85520.0,85274.79999999999,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85458.7,6665,1,NONE,,UP,,,7.216537285344649,10.127028934368418,4.0,0.9501626016260138
6665,2025-04-19 15:30:00,OK,SHORT,85233.2,85644.6,83998.99999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85233.2,6675,10,NONE,,UP,,,4.69631257164693,9.058272831486448,5.0,0.6962941089620501
6727,2025-04-20 07:00:00,OK,LONG,84823.2,84705.0,85177.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84705.0,6728,1,NONE,,UP,,,4.032950004077918,11.249327134817793,1.0,0.16626065773447116
6729,2025-04-20 07:30:00,OK,LONG,84692.0,84608.2,84943.40000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84692.0,6730,1,NONE,,UP,,,5.1631279129984575,10.734334541688357,2.0,0.08085681204168488
6732,2025-04-20 08:15:00,OK,LONG,84610.0,84580.8,84697.59999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84580.8,6733,1,NONE,,UP,,,6.412483780646065,10.170866625691565,2.0,0.027448768565517024
6733,2025-04-20 08:30:00,OK,LONG,84606.6,84575.0,84701.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84575.0,6734,1,NONE,,UP,,,6.34922357089574,10.154200854411242,2.0,0.029543754674650008
6734,2025-04-20 08:45:00,OK,LONG,84584.1,84560.0,84656.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84560.0,6735,1,NONE,,UP,,,6.344200252307382,10.081933470553295,2.0,0.022220173335797243
6738,2025-04-20 09:45:00,OK,LONG,84485.7,84395.0,84757.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84395.0,6739,1,NONE,,UP,,,8.545134302069613,11.004843681197782,3.0,0.07258322663251975
6742,2025-04-20 10:45:00,OK,LONG,84130.1,83921.8,84755.00000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83921.8,6745,3,NONE,,UP,,,10.517028049732545,14.486876088653794,5.0,0.12090782447179159
6745,2025-04-20 11:30:00,OK,LONG,83985.4,83882.7,84293.49999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,84190.79999999999,6747,2,NONE,,UP,,,8.940225179119642,10.66550665301933,4.0,0.06899099825339022
6781,2025-04-20 20:30:00,OK,SHORT,85121.3,85192.6,84907.4,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85121.3,6782,1,NONE,,UP,,,0.2842524773804171,10.610835846617842,4.0,0.8801250621757999
6782,2025-04-20 20:45:00,OK,SHORT,85086.4,85220.0,84685.59999999998,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85086.4,6783,1,NONE,,UP,,,0.30482006106411597,9.861454527253594,4.0,0.8553258011795599
6792,2025-04-20 23:15:00,OK,SHORT,85056.4,85281.8,84380.19999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,85281.8,6795,3,NONE,,UP,,,0.4753593754958245,6.215657030431877,4.0,0.8388964334214797
6798,2025-04-21 00:45:00,OK,SHORT,86584.9,86999.9,85339.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,86999.9,6799,1,NONE,,UP,,,4.521764455496555,9.776821919035775,8.0,0.8668677017836519
6799,2025-04-21 01:00:00,OK,SHORT,86919.0,87240.0,85956.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,87240.0,6801,2,NONE,,UP,,,5.092932257275614,9.578992418684278,9.0,0.9043874542042714
