timestamp,symbol,model,side,R,pnl,equity
2026-01-04 01:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-115.06459535535778,11391.39494018042
2026-01-04 02:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-113.9139494018042,11277.480990778617
2026-01-04 02:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-112.77480990778616,11164.706180870831
2026-01-04 03:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-111.64706180870832,11053.059119062124
2026-01-04 03:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-110.53059119062124,10942.528527871502
2026-01-04 04:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-109.42528527871502,10833.103242592786
2026-01-05 01:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-108.33103242592786,10724.772210166859
2026-01-05 01:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,214.49544420333717,10939.267654370196
2026-01-05 20:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,218.78535308740393,11158.0530074576
2026-01-05 20:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-111.580530074576,11046.472477383024
2026-01-05 21:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-110.46472477383024,10936.007752609194
2026-01-05 22:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-109.36007752609194,10826.647675083103
2026-01-05 22:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-108.26647675083103,10718.381198332272
2026-01-06 14:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,214.36762396664545,10932.748822298918
2026-01-06 14:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,218.65497644597835,11151.403798744896
2026-01-06 15:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,223.02807597489792,11374.431874719794
2026-01-12 02:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-113.74431874719794,11260.687555972596
2026-01-12 03:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,225.21375111945193,11485.901307092048
2026-01-12 04:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,229.71802614184097,11715.61933323389
2026-01-12 04:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,234.3123866646778,11949.931719898568
2026-01-12 05:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,238.99863439797136,12188.930354296539
2026-01-12 05:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,243.7786070859308,12432.70896138247
2026-01-12 06:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,248.6541792276494,12681.36314061012
2026-01-13 22:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-126.8136314061012,12554.549509204018
2026-01-13 23:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-125.54549509204018,12429.004014111979
2026-01-13 23:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-124.29004014111979,12304.713973970858
2026-01-14 00:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-123.04713973970858,12181.66683423115
2026-01-14 00:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-121.8166683423115,12059.850165888838
2026-01-14 01:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-120.59850165888838,11939.251664229949
2026-01-14 01:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-1.0,-119.39251664229948,11819.85914758765
2026-01-14 16:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,236.397182951753,12056.256330539401
2026-01-14 17:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,241.12512661078804,12297.38145715019
2026-01-14 18:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,-0.1837724243533123,-22.59919603577959,12274.782261114411
2026-01-14 19:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,245.49564522228823,12520.2779063367
2026-01-14 19:30:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,250.405558126734,12770.683464463435
2026-01-14 20:00:00+00:00,ETHUSDT,TDP_REENTRY,SHORT,2.0,255.4136692892687,13026.097133752703
2026-01-02 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,260.52194267505405,13286.619076427756
2026-01-02 06:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-132.86619076427758,13153.752885663478
2026-01-02 09:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,263.0750577132696,13416.827943376747
2026-01-02 10:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-134.16827943376748,13282.65966394298
2026-01-02 10:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-132.82659663942982,13149.83306730355
2026-01-02 11:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-131.4983306730355,13018.334736630515
2026-01-02 11:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-130.18334736630516,12888.15138926421
2026-01-02 14:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,257.76302778528424,13145.914417049495
2026-01-02 15:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-131.45914417049494,13014.455272879
2026-01-02 15:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-130.14455272879002,12884.31072015021
2026-01-02 16:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,257.6862144030042,13141.996934553214
2026-01-02 16:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,262.8399386910643,13404.836873244278
2026-01-02 17:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,268.09673746488556,13672.933610709164
2026-01-02 17:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,273.4586722141833,13946.392282923347
2026-01-02 18:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,278.92784565846694,14225.320128581814
2026-01-02 18:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-142.25320128581814,14083.066927295997
2026-01-02 19:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,281.66133854591993,14364.728265841917
2026-01-02 19:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-143.6472826584192,14221.080983183498
2026-01-02 20:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-142.21080983183498,14078.870173351663
2026-01-02 20:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.78870173351663,13938.081471618147
2026-01-02 21:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,278.76162943236295,14216.84310105051
2026-01-02 22:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-142.16843101050512,14074.674670040005
2026-01-02 22:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.74674670040005,13933.927923339605
2026-01-02 23:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-139.33927923339604,13794.588644106208
2026-01-02 23:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-137.9458864410621,13656.642757665146
2026-01-03 00:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,273.1328551533029,13929.775612818448
2026-01-03 00:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-139.2977561281845,13790.477856690264
2026-01-03 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-137.90477856690265,13652.573078123361
2026-01-03 04:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,273.05146156246724,13925.624539685828
2026-01-03 04:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,278.51249079371655,14204.137030479546
2026-01-03 05:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,284.0827406095909,14488.219771089136
2026-01-03 05:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-144.88219771089138,14343.337573378245
2026-01-04 06:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-143.43337573378244,14199.904197644462
2026-01-04 07:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-141.99904197644463,14057.905155668017
2026-01-04 07:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.57905155668018,13917.326104111336
2026-01-04 08:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-139.17326104111336,13778.152843070224
2026-01-04 08:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-137.78152843070225,13640.371314639522
2026-01-04 12:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,272.80742629279047,13913.178740932313
2026-01-04 12:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,278.26357481864625,14191.44231575096
2026-01-04 13:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-141.9144231575096,14049.527892593449
2026-01-04 13:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.49527892593449,13909.032613667514
2026-01-04 14:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-139.09032613667515,13769.94228753084
2026-01-05 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,275.3988457506168,14045.341133281456
2026-01-05 01:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,280.90682266562914,14326.247955947085
2026-01-05 02:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-143.26247955947085,14182.985476387614
2026-01-05 02:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-141.82985476387614,14041.155621623737
2026-01-05 03:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.41155621623736,13900.7440654075
2026-01-05 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-139.007440654075,13761.736624753425
2026-01-05 16:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-137.61736624753425,13624.11925850589
2026-01-05 16:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,272.4823851701178,13896.60164367601
2026-01-05 17:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-138.9660164367601,13757.63562723925
2026-01-05 17:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,275.152712544785,14032.788339784034
2026-01-05 18:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,280.6557667956807,14313.444106579715
2026-01-05 18:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,286.2688821315943,14599.71298871131
2026-01-05 19:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-145.9971298871131,14453.715858824196
2026-01-05 19:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-144.53715858824197,14309.178700235954
2026-01-05 20:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,286.1835740047191,14595.362274240673
2026-01-05 20:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-145.95362274240674,14449.408651498266
2026-01-05 21:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-144.49408651498265,14304.914564983284
2026-01-05 21:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-143.04914564983284,14161.865419333451
2026-01-05 22:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-141.61865419333452,14020.246765140117
2026-01-05 22:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-140.20246765140118,13880.044297488716
2026-01-05 23:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,277.6008859497743,14157.64518343849
2026-01-05 23:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-141.5764518343849,14016.068731604104
2026-01-06 00:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,280.3213746320821,14296.390106236186
2026-01-06 00:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,285.9278021247237,14582.31790836091
2026-01-06 01:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,291.64635816721824,14873.964266528128
2026-01-06 01:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,-1.0,-148.73964266528128,14725.224623862847
2026-01-06 02:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,294.5044924772569,15019.729116340104
2026-01-06 02:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,300.3945823268021,15320.123698666906
2026-01-06 03:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,306.40247397333815,15626.526172640244
2026-01-06 03:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,312.5305234528049,15939.056696093048
2026-01-06 04:00:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,318.781133921861,16257.837830014909
2026-01-06 04:30:00+00:00,XRPUSDT,TDP_REENTRY,SHORT,2.0,325.1567566002982,16582.99458661521
