timestamp_htf,model,side,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,range_hi,range_lo,meta
2025-10-29 20:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0049281153201909,0.0133884395022306,113598.0,109056.2,
2025-11-05 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0254153873957708,0.0202614543894742,103750.0,98888.1,
2025-11-07 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0248643726314256,0.0160084940067913,103272.0,99201.8,
2025-11-09 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0176227563857932,0.012248298181729,104005.0,101237.3,
2025-11-09 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0155483389052427,0.0116140632130412,104788.0,101237.3,
2025-11-09 20:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0139165246590613,0.0111971528209047,105442.9,101450.0,
2025-11-10 00:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0115810168602176,0.0107396943416267,106634.8,101450.0,
2025-11-10 08:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0076537980099519,0.0103511446271675,106634.8,103271.4,
2025-11-12 08:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0038605896824143,0.0122982028994971,105189.2,102420.5,
2025-11-18 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0349196902577891,0.018383714819824,93000.0,89243.1,
2025-11-18 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0340109040978403,0.0184187075231642,93800.0,89243.1,
2025-11-23 00:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0466369019076851,0.0251017436854,86300.0,83457.5,
2025-11-23 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0408959362620126,0.0200308696285927,87165.4,84182.7,
2025-11-23 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.038592455444718,0.0184336337952462,87635.9,84617.4,
2025-11-26 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0137417937758727,0.016848007480378,90385.6,86252.6,
2025-11-30 20:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0061154581536071,0.0091508449915069,91963.7,90464.0,
2025-12-01 00:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0033258020584335,0.0112729650409412,91963.7,86127.4,
2025-12-02 00:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0091883794441867,0.0156593555112515,87325.1,83755.3,
2025-12-02 12:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0074136881578274,0.0184278267777201,90865.4,84638.9,
2025-12-02 16:00:00,TDP,SHORT,TDP_TOP,TREND_DOWN,DOWN,0.0049019579775494,0.0193270028728446,92298.9,86148.4,
2025-12-08 00:00:00,TDP,SHORT,TDP_TOP,VOLATILE,DOWN,0.0002351311103692,0.0121088421923479,91726.2,87680.0,
2025-12-11 00:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0055005125703045,0.0168080276881322,94457.8,89336.5,
2025-12-11 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0025572023775179,0.0163969035890218,94457.8,89198.9,
2025-12-12 12:00:00,TDP,LONG,TDP_BOT,TREND_UP,UP,0.0033049479235412,0.0179770846588455,93544.9,90170.5,
