idx,timestamp,reason,side,entry,sl,tp,rr,score,notes,outcome,exit_price,exit_idx,bars_held,ctx_label,ctx_sub_label,ctx_tts_dir,ctx_tdp_dir,htf_trend,impulse_atr,range_width_atr,dev_count,pos_in_range,atr,range_hi,range_lo,dev_up,dev_dn
247,2025-02-11 19:00:00,OK,LONG,95363.3,95333.1,95453.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95333.1,248,1,TDP,TDP_BOT,,LONG,UP,6.164280435987394,10.105902457047774,5.0,0.009661217569339117,309.3142857142874,98459.0,95354.4,False,False
249,2025-02-11 19:30:00,OK,LONG,95010.2,94821.9,95575.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95010.2,250,1,TDP,TDP_BOT,,LONG,UP,6.7562724014336535,10.863500597371521,6.0,0.051772016166726956,334.8000000000019,98459.0,94900.0,False,False
278,2025-02-12 02:45:00,OK,LONG,95531.7,95266.6,96326.99999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95266.6,279,1,TDP,TDP_BOT,,LONG,DOWN,10.99051754940501,13.883791880823583,5.0,0.1967240375821074,259.87857142856956,98446.4,94821.9,False,False
279,2025-02-12 03:00:00,OK,LONG,95346.3,95050.0,96235.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95346.3,280,1,TDP,TDP_BOT,,LONG,DOWN,10.437206734750244,12.674930369106571,5.0,0.14533965244865937,284.66428571428384,98430.0,94821.9,False,False
707,2025-02-16 14:00:00,OK,LONG,96798.8,96636.0,97287.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96798.8,723,16,TDP,TDP_BOT,,LONG,UP,4.191278345377502,7.423872414652379,5.0,0.15300751879699523,143.32142857142858,97700.0,96713.8,False,True
745,2025-02-16 23:30:00,OK,LONG,96129.6,96000.0,96518.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,747,2,TDP,TDP_BOT,,LONG,UP,5.59814043349635,6.847431020950347,8.0,0.07999012467596966,236.61428571428405,97620.2,96108.5,False,False
747,2025-02-17 00:00:00,OK,LONG,96152.5,95980.1,96669.69999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96152.5,748,1,TDP,TDP_BOT,,LONG,UP,5.407230737907578,6.678514295686581,8.0,0.10511554173525706,245.57857142856977,97620.2,96000.0,False,False
764,2025-02-17 04:15:00,OK,LONG,96172.5,95936.0,96882.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95936.0,767,3,TDP,TDP_BOT,,LONG,DOWN,5.614303959131511,7.617400054181606,7.0,0.16821964577850557,184.56428571428634,97341.9,95980.1,False,False
811,2025-02-17 16:00:00,OK,LONG,95569.3,95461.8,95891.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95461.8,812,1,TDP,TDP_BOT,,LONG,DOWN,4.833132800151019,5.89699672069267,4.0,0.06021059706508365,302.7642857142845,97247.2,95514.7,False,False
813,2025-02-17 16:30:00,OK,LONG,95482.9,95312.3,95994.69999999995,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95312.3,814,1,TDP,TDP_BOT,,LONG,DOWN,4.428951042651926,6.100211683105901,4.0,0.0881699312625933,317.1857142857126,97247.2,95410.0,False,False
817,2025-02-17 17:30:00,OK,LONG,95480.1,95234.2,96217.80000000005,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95480.1,820,3,TDP,TDP_BOT,,LONG,DOWN,4.880032308804126,5.6942141733622345,4.0,0.12850796968905603,336.04285714285754,97247.2,95260.0,False,False
822,2025-02-17 18:45:00,OK,LONG,95294.9,95208.9,95552.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95294.9,823,1,TDP,TDP_BOT,,LONG,DOWN,4.745500375889969,5.5082474682704845,4.0,0.048330898055524096,323.04285714285754,96988.3,95234.2,False,False
918,2025-02-18 18:45:00,OK,LONG,93882.5,93550.0,94880.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93550.0,919,1,TDP,TDP_BOT,,LONG,DOWN,5.015867199237771,8.159441533218494,5.0,0.10453016441887535,389.8428571428573,96730.9,93650.0,False,False
1047,2025-02-20 03:00:00,OK,SHORT,97139.1,97419.9,96296.70000000004,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,97139.1,1070,23,TDP,TDP_TOP,,SHORT,DOWN,6.885050827865257,9.75711420120356,4.0,0.8630177081808922,210.0928571428563,97268.8,95370.0,True,False
1108,2025-02-20 18:15:00,OK,SHORT,98248.9,98399.9,97795.9,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98248.9,1109,1,TDP,TDP_TOP,,SHORT,UP,4.9699264516384725,5.822254822274611,6.0,0.9280198302984075,360.30714285714305,98293.4,96302.1,False,False
1109,2025-02-20 18:30:00,OK,SHORT,98232.2,98400.0,97728.8,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,98400.0,1112,3,TDP,TDP_TOP,,SHORT,UP,5.13014578448363,5.747578754205322,6.0,0.9166625279364277,350.32142857142856,98399.9,96302.1,False,False
1185,2025-02-21 13:30:00,OK,SHORT,99290.2,99410.4,98929.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99410.4,1186,1,TDP,TDP_TOP,,SHORT,UP,6.241706008928277,7.022706105276661,4.0,0.9230424483001488,222.40714285714265,99400.5,97776.4,False,False
1186,2025-02-21 13:45:00,OK,SHORT,99294.7,99454.2,98816.2,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,99294.7,1187,1,TDP,TDP_TOP,,SHORT,UP,6.035657114159275,6.78094102137541,4.0,0.8966366405288051,227.5642857142853,99410.4,97848.5,False,False
1207,2025-02-21 19:00:00,OK,LONG,96557.7,96300.0,97330.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96300.0,1208,1,TDP,TDP_BOT,,LONG,UP,3.1679517907279267,6.047907964116956,4.0,0.08170058968993638,521.5357142857143,99454.2,96492.1,False,False
1211,2025-02-21 20:00:00,OK,LONG,95262.1,95186.3,95489.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95262.1,1212,1,TDP,TDP_BOT,,LONG,UP,6.083209957778135,8.190848275483892,6.0,0.01776049110803979,521.057142857143,99454.2,95191.1,False,False
1212,2025-02-21 20:15:00,OK,LONG,95244.0,95091.6,95701.19999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95244.0,1213,1,TDP,TDP_BOT,,LONG,UP,5.788476159443886,8.292114695340478,6.0,0.034933296657955,526.1142857142861,99454.2,95186.3,False,False
1365,2025-02-23 10:30:00,OK,LONG,96121.7,96009.4,96458.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96121.7,1369,4,TDP,TDP_BOT,,LONG,DOWN,4.867157665030004,7.906983087834215,4.0,0.13559526684375917,104.74285714285777,96837.6,96121.5,False,True
1371,2025-02-23 12:00:00,OK,LONG,96020.2,96000.0,96080.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,96000.0,1372,1,TDP,TDP_BOT,,LONG,DOWN,7.3950582619682415,8.195984837849187,4.0,0.02422062350119555,101.75714285714328,96837.6,96009.4,False,False
1391,2025-02-23 17:00:00,OK,LONG,95363.2,95285.0,95597.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95285.0,1392,1,TDP,TDP_BOT,,LONG,DOWN,7.220556927531115,8.453291322489799,9.0,0.05514420703758322,167.75714285714744,96703.1,95358.5,False,False
1436,2025-02-24 04:15:00,OK,LONG,95336.2,95258.0,95570.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95258.0,1437,1,TDP,TDP_BOT,,LONG,DOWN,3.4855339295108223,4.496931439593217,6.0,0.06410356390859931,285.14999999999935,96536.3,95254.0,False,False
1437,2025-02-24 04:30:00,OK,LONG,95269.2,95088.5,95811.3,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,95269.2,1439,2,TDP,TDP_BOT,,LONG,DOWN,3.7505419210165587,5.050255388065289,7.0,0.12481005663765488,286.67857142857144,96536.3,95254.0,False,True
1498,2025-02-24 19:45:00,OK,LONG,93984.9,93631.0,95046.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93984.9,1499,1,TDP,TDP_BOT,,LONG,DOWN,5.382179688423072,6.8651914864887775,4.0,0.12181186108146967,423.19285714285695,96536.3,93704.0,False,False
1503,2025-02-24 21:00:00,OK,LONG,93865.2,93588.0,94696.8,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,93865.2,1507,4,TDP,TDP_BOT,,LONG,DOWN,5.25857363627395,6.277052576200954,4.0,0.1016427104722783,434.471428571429,96361.7,93631.0,False,False
1508,2025-02-24 22:15:00,OK,LONG,93439.3,92800.0,95357.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92800.0,1510,2,TDP,TDP_BOT,,LONG,DOWN,5.19132552611238,6.920065919001324,6.0,0.18862301950255284,489.77857142857,96189.3,93058.9,False,True
1511,2025-02-24 23:00:00,OK,LONG,92444.0,92200.0,93176.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,92200.0,1512,1,TDP,TDP_BOT,,LONG,DOWN,6.116218721038016,7.3944392956441485,7.0,0.06116361266387582,539.499999999998,96189.3,92230.0,False,False
1513,2025-02-24 23:30:00,OK,LONG,91986.2,91549.1,93297.49999999996,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,91549.1,1514,1,TDP,TDP_BOT,,LONG,DOWN,6.69415885782216,8.215132086447415,8.0,0.09419852592560483,564.835714285712,96189.3,91936.0,False,True
1545,2025-02-25 07:30:00,OK,LONG,89025.4,88093.2,91822.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88093.2,1555,10,TDP,TDP_BOT,,LONG,DOWN,11.57728212594667,13.734672653640498,11.0,0.1162576075027432,583.8071428571441,96111.6,88804.9,False,True
1556,2025-02-25 10:15:00,OK,LONG,87753.3,86833.0,90514.2,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87753.3,1561,5,TDP,TDP_BOT,,LONG,DOWN,8.436873810783263,9.911494643096802,13.0,0.10263187242109992,904.7071428571445,95800.0,87592.2,False,True
1575,2025-02-25 15:00:00,OK,LONG,86841.2,86500.0,87864.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86500.0,1576,1,TDP,TDP_BOT,,LONG,DOWN,12.186381340999764,13.158188815728488,11.0,0.042083451533726855,616.1714285714271,94607.7,86833.0,False,True
1576,2025-02-25 15:15:00,OK,LONG,86614.9,86234.9,87754.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86614.9,1577,1,TDP,TDP_BOT,,LONG,DOWN,12.172101731939481,13.06412856919958,11.0,0.045385056373017374,640.8999999999994,94607.7,86500.0,False,False
1577,2025-02-25 15:30:00,OK,LONG,87001.9,86055.5,89841.09999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,88894.69999999998,1597,20,TDP,TDP_BOT,,LONG,DOWN,9.693540801930208,12.240660846095654,11.0,0.11066158415378435,698.6714285714281,94607.7,86234.9,False,False
1692,2025-02-26 20:15:00,OK,LONG,83367.6,82055.6,87303.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,85991.6,1732,40,TDP,TDP_BOT,,LONG,DOWN,4.722982157183868,6.8082643203352315,4.0,0.17888551054633736,1077.2642857142855,89389.9,82903.6,False,True
1819,2025-02-28 04:00:00,OK,LONG,79950.6,79290.5,81930.90000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79950.6,1820,1,TDP,TDP_BOT,,LONG,DOWN,5.504504390515468,6.86688007692892,4.0,0.08514013749339043,1129.0571428571432,87043.6,79400.9,False,False
1826,2025-02-28 05:45:00,OK,LONG,79953.8,79102.1,82508.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79102.1,1830,4,TDP,TDP_BOT,,LONG,DOWN,6.311139648743899,8.112381522207068,4.0,0.10724674179940781,978.9357142857136,87043.6,79290.5,False,False
1830,2025-02-28 06:45:00,OK,LONG,79315.2,78950.6,80408.99999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79315.2,1831,1,TDP,TDP_BOT,,LONG,DOWN,9.733567572979915,10.313401724028077,4.0,0.045051278882984214,784.7071428571425,87043.6,79102.1,False,False
1833,2025-02-28 07:30:00,OK,LONG,79228.3,78882.6,80265.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78882.6,1834,1,TDP,TDP_BOT,,LONG,DOWN,9.39621940112638,10.253638408208014,4.0,0.043866104963962746,768.5857142857141,86763.4,78950.6,False,False
1834,2025-02-28 07:45:00,OK,LONG,79176.1,78814.8,80260.00000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78814.8,1835,1,TDP,TDP_BOT,,LONG,DOWN,10.036676833362112,10.664690874911303,4.0,0.04549060095942017,744.7285714285701,86763.4,78882.6,False,False
1836,2025-02-28 08:15:00,OK,LONG,78830.8,78308.6,80397.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78308.6,1838,2,TDP,TDP_BOT,,LONG,DOWN,10.726246188218987,11.879351468856644,4.0,0.06193661637726507,709.7357142857124,86739.8,78600.1,False,False
1838,2025-02-28 08:45:00,OK,LONG,78943.3,78210.5,81141.70000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,80408.90000000001,1840,2,TDP,TDP_BOT,,LONG,DOWN,10.15782866970439,11.802575786029903,4.0,0.08591560854935372,722.6642857142839,86739.8,78308.6,False,False
2062,2025-03-02 16:45:00,OK,SHORT,91199.2,91979.4,88858.6,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,91979.4,2064,2,TDP,TDP_TOP,,SHORT,DOWN,5.2798517832329805,6.458267716535443,5.0,0.8880904227089523,1079.499999999998,91856.8,85007.7,False,False
2066,2025-03-02 17:45:00,OK,SHORT,94103.9,95058.7,91239.5,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,94103.9,2076,10,TDP,TDP_TOP,,SHORT,DOWN,5.708951453171116,7.109927644609737,7.0,0.9050044771664508,1413.6571428571406,94667.3,85007.7,False,False
2166,2025-03-03 18:45:00,OK,LONG,87120.2,86661.8,88495.39999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87120.2,2167,1,TDP,TDP_BOT,,LONG,DOWN,7.59502913926506,8.757926414762855,4.0,0.05597001257615837,935.164285714287,94851.9,86863.4,False,False
2168,2025-03-03 19:15:00,OK,LONG,87019.4,86473.8,88656.19999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,86473.8,2170,2,TDP,TDP_BOT,,LONG,DOWN,7.815880214966917,8.862585815911276,4.0,0.06693410866978164,919.7428571428578,94839.0,86661.8,False,False
2171,2025-03-03 20:00:00,OK,LONG,85689.5,85233.5,87057.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85689.5,2172,1,TDP,TDP_BOT,,LONG,DOWN,7.9654672145792365,8.68615329640879,5.0,0.05252548522720728,999.4642857142857,94414.2,85456.8,False,False
2173,2025-03-03 20:30:00,OK,LONG,85360.5,85128.5,86056.5,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85360.5,2174,1,TDP,TDP_BOT,,LONG,DOWN,7.892033726812822,8.233794266441823,5.0,0.026608556027067323,1058.9285714285713,93915.0,85233.5,False,False
2178,2025-03-03 21:45:00,OK,LONG,85309.3,85023.4,86167.00000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,85309.3,2179,1,TDP,TDP_BOT,,LONG,DOWN,8.635285137241182,9.655418084666529,5.0,0.032962091864970545,898.3142857142853,93697.0,85128.5,False,False
2195,2025-03-04 02:00:00,OK,LONG,83724.9,82378.7,87763.49999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82378.7,2241,46,TDP,TDP_BOT,,LONG,DOWN,10.907174418996847,13.361908456167557,7.0,0.11894012351678226,847.0571428571441,93697.0,82512.9,False,False
2248,2025-03-04 15:15:00,OK,LONG,82322.0,81413.7,85046.90000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82322.0,2249,1,TDP,TDP_BOT,,LONG,DOWN,4.771736843250932,6.139139015665483,4.0,0.15029370397948258,984.4214285714271,87457.2,82023.3,False,True
2264,2025-03-04 19:15:00,OK,SHORT,87727.7,88515.6,85363.99999999997,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88515.6,2268,4,TDP,TDP_TOP,,SHORT,DOWN,1.4145744029393743,7.805878750765467,4.0,0.8890578577563739,909.8142857142864,88083.0,81413.7,False,False
2268,2025-03-04 20:15:00,OK,SHORT,88388.6,88830.5,87062.90000000002,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88388.6,2269,1,TDP,TDP_TOP,,SHORT,DOWN,2.5083380126028447,9.25472160574703,4.0,0.9404190486463173,801.4071428571436,88515.6,81413.7,False,False
2272,2025-03-04 21:15:00,OK,SHORT,88742.0,88946.0,88130.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,88742.0,2273,1,TDP,TDP_TOP,,SHORT,DOWN,3.358452185930231,8.1872190433304,4.0,0.9729166390080055,920.0071428571443,88830.5,81413.7,False,False
2398,2025-03-06 04:45:00,OK,SHORT,92252.0,92419.3,91750.1,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,92252.0,2399,1,TDP,TDP_TOP,,SHORT,UP,8.683728832136817,9.333780895489715,4.0,0.9656192844372284,521.3428571428552,92298.6,87553.2,False,False
2400,2025-03-06 05:15:00,OK,SHORT,92382.9,92493.2,92052.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,92493.2,2401,1,TDP,TDP_TOP,,SHORT,UP,8.632913444547137,11.212165426454662,4.0,0.9776720647773274,440.5928571428553,92419.3,87553.2,False,False
2401,2025-03-06 05:30:00,OK,SHORT,92489.1,92579.8,92217.0,3.0,0.7000000000000001,sdir=UP range=True dev=True sweep=True ob=True rr=3.00,LOSS,92579.8,2402,1,TDP,TDP_TOP,,SHORT,UP,9.924995098301393,12.543429050139995,4.0,0.9819559941113284,400.7357142857124,92493.2,87553.2,False,False
2448,2025-03-06 17:15:00,OK,LONG,88698.9,88308.0,89871.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88308.0,2449,1,TDP,TDP_BOT,,LONG,UP,1.8138703446406252,5.306042224406131,4.0,0.08737929184549215,843.114285714284,92781.6,88465.9,False,False
2449,2025-03-06 17:30:00,OK,LONG,88433.8,88200.2,89134.60000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88433.8,2450,1,TDP,TDP_BOT,,LONG,UP,1.9329340724608985,5.290998482148768,4.0,0.0509887807220512,865.8857142857129,92781.6,88308.0,False,False
2450,2025-03-06 17:45:00,OK,LONG,88592.0,87933.8,90566.6,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,87933.8,2457,7,TDP,TDP_BOT,,LONG,UP,1.9370163526055744,5.453750652898881,4.0,0.13577292792606888,888.8928571428561,92781.6,88200.2,False,False
2457,2025-03-06 19:30:00,OK,LONG,88446.3,87800.1,90384.9,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,88446.3,2458,1,TDP,TDP_BOT,,LONG,UP,3.6477797493745237,7.686398553999093,4.0,0.12971996386630474,648.0928571428574,92781.6,87933.8,False,False
2709,2025-03-09 10:30:00,OK,LONG,85119.8,84970.7,85567.10000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84970.7,2710,1,TDP,TDP_BOT,,LONG,DOWN,6.21004124774427,7.229182779066816,4.0,0.09304792810784136,221.65714285714265,86602.7,85102.0,False,True
2712,2025-03-09 11:15:00,OK,LONG,84767.9,84584.3,85318.69999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,84767.9,2715,3,TDP,TDP_BOT,,LONG,DOWN,6.742907752345666,7.706180288395006,5.0,0.09231697506033337,258.0785714285718,86573.1,84637.9,False,False
2724,2025-03-09 14:15:00,OK,LONG,83300.1,82940.0,84380.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83300.1,2725,1,TDP,TDP_BOT,,LONG,DOWN,6.63105800841315,8.786807593057391,8.0,0.1014080540692779,404.1285714285706,86491.0,83017.3,False,False
2730,2025-03-09 15:45:00,OK,LONG,83037.3,82700.0,84049.20000000001,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,83037.3,2731,1,TDP,TDP_BOT,,LONG,DOWN,7.214305562366175,8.66146880465522,9.0,0.08911492734478281,436.9928571428557,86485.0,82940.0,False,True
2733,2025-03-09 16:30:00,OK,LONG,82860.7,82400.1,84242.49999999997,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82400.1,2734,1,TDP,TDP_BOT,,LONG,DOWN,6.22191709166996,7.478566758205851,9.0,0.11275673823104407,546.2142857142836,86485.0,82578.2,False,False
2734,2025-03-09 16:45:00,OK,LONG,82436.6,82258.2,82971.80000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82436.6,2735,1,TDP,TDP_BOT,,LONG,DOWN,6.664891755412241,7.396530173491349,9.0,0.0422068704457293,571.4571428571414,86485.0,82400.1,False,False
2736,2025-03-09 17:15:00,OK,LONG,82395.4,82151.4,83127.4,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82395.4,2738,2,TDP,TDP_BOT,,LONG,DOWN,7.025314898642008,7.462901003739439,9.0,0.05630422743215795,580.6857142857136,86485.0,82258.2,False,False
2754,2025-03-09 21:45:00,OK,LONG,81774.2,81444.9,82762.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81444.9,2755,1,TDP,TDP_BOT,,LONG,DOWN,8.467911817893205,9.265112298284144,11.0,0.06868859639974187,517.4357142857136,86275.2,81714.0,False,True
2755,2025-03-09 22:00:00,OK,LONG,81493.2,81314.0,82030.79999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,81493.2,2756,1,TDP,TDP_BOT,,LONG,DOWN,8.904126581580623,9.503266532513722,11.0,0.03638578680202986,518.2428571428567,86239.0,81444.9,False,False
2759,2025-03-09 23:00:00,OK,LONG,80518.0,79913.4,82331.80000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,80518.0,2764,5,TDP,TDP_BOT,,LONG,DOWN,8.986761329021983,10.279394535826434,13.0,0.09647051314781796,609.6857142857147,86180.6,80125.0,False,False
2822,2025-03-10 14:45:00,OK,LONG,79795.9,79120.0,81823.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,79795.9,2827,5,TDP,TDP_BOT,,LONG,DOWN,3.300814916663892,5.786579026795008,5.0,0.13709939148072905,851.9714285714269,84050.0,79251.1,False,False
2834,2025-03-10 17:45:00,OK,LONG,78399.0,78105.0,79281.0,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78399.0,2835,1,TDP,TDP_BOT,,LONG,DOWN,4.612999589979888,8.125231856610116,4.0,0.04945332211942809,731.6714285714281,84050.0,78300.0,False,False
2835,2025-03-10 18:00:00,OK,LONG,78776.1,78021.0,81041.40000000002,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,78021.0,2838,3,TDP,TDP_BOT,,LONG,DOWN,3.616531345667499,8.02475708771463,4.0,0.12524465085420564,751.2999999999998,84050.0,78105.0,False,False
2862,2025-03-11 00:45:00,OK,LONG,77612.9,76545.0,80816.59999999998,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,WIN,79748.69999999998,2871,9,TDP,TDP_BOT,,LONG,DOWN,8.432721712538232,12.750594631328585,4.0,0.14229180546302386,588.5999999999996,84050.0,76738.0,False,False
3386,2025-03-16 11:45:00,OK,LONG,82346.6,82309.1,82459.1,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82346.6,3387,1,TDP,TDP_BOT,,LONG,DOWN,7.161912246234425,7.877773411918763,4.0,0.017457287835761906,272.67857142857144,84457.2,82326.8,False,False
3427,2025-03-16 22:00:00,OK,LONG,82538.1,82143.2,83722.80000000003,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82143.2,3429,2,TDP,TDP_BOT,,LONG,DOWN,3.2643197528771166,7.891959089111148,5.0,0.1319500133654131,379.221428571429,85136.0,82309.1,False,False
3429,2025-03-16 22:30:00,OK,LONG,82389.9,82125.2,83183.99999999999,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82125.2,3430,1,TDP,TDP_BOT,,LONG,DOWN,4.5578310824430455,8.496512799838701,5.0,0.08791683273548453,354.35714285714494,85136.0,82143.2,False,False
3431,2025-03-16 23:00:00,OK,LONG,82174.6,81934.4,82895.20000000004,3.0,0.7000000000000001,sdir=DOWN range=True dev=True sweep=True ob=True rr=3.00,LOSS,82174.6,3432,1,TDP,TDP_BOT,,LONG,DOWN,5.5727198750796605,9.857793221755417,5.0,0.07502498750625038,324.77857142857414,85136.0,82029.9,False,False
