IMPULSE_ATR_MIN,RANGE_ATR_MAX,DEV_MAX,BREAKOUT_ATR_MIN,DEV_MIN_TDP,EXTREME_Q,TDP_RANGE_ATR_MAX,trades_total,winrate,tdp_top_trades,tdp_top_wr,tdp_bot_trades,tdp_bot_wr,tdp_trades,tdp_wr,tts_trades,tts_wr
1.0,3.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,3.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,3.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,3.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,2,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,6.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,2,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,3.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,2,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,6.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.5,10.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,2,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,3.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,2,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,3,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,6.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,1,0.2,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,1,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,1,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,2,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,2,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,3,0.3,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
2.0,10.0,3,0.5,3,0.2,14.0,714,0.08543417366946779,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,0,0.0
1.0,10.0,2,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
1.0,10.0,3,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
1.5,10.0,2,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
1.5,10.0,3,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
2.0,10.0,2,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
2.0,10.0,3,0.2,3,0.2,14.0,715,0.08531468531468532,343,0.09620991253644315,371,0.07547169811320754,714,0.08543417366946779,1,0.0
1.0,3.0,1,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,1,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,1,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,2,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,2,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,2,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,3,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,3,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,3.0,3,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,1,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,1,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,1,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,2,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,2,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,2,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,3,0.2,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,3,0.3,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
1.0,6.0,3,0.5,4,0.2,6.0,24,0.08333333333333333,7,0.14285714285714285,17,0.058823529411764705,24,0.08333333333333333,0,0.0
