timestamp,model,side,entry,sl,tp,meta,ctx_sub_label,regime,trend_dir,trend_strength,atr_pct,phase
2026-01-05 21:30:00+00:00,TDP_REENTRY,SHORT,3236.59,3269.322142857143,3171.125714285715,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 22:00:00+00:00,TDP_REENTRY,SHORT,3240.21,3269.2319285714284,3182.1661428571433,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-05 22:30:00+00:00,TDP_REENTRY,SHORT,3238.6,3268.9939642857144,3177.812071428571,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-06 14:00:00+00:00,TDP_REENTRY,SHORT,3304.73,3310.1722142857143,3293.8455714285715,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-06 14:30:00+00:00,TDP_REENTRY,SHORT,3276.48,3310.490642857143,3208.458714285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-06 15:00:00+00:00,TDP_REENTRY,SHORT,3295.68,3310.67825,3265.6834999999996,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 02:30:00+00:00,TDP_REENTRY,SHORT,3156.57,3169.823142857143,3130.0637142857145,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 03:00:00+00:00,TDP_REENTRY,SHORT,3162.74,3173.6306428571424,3140.9587142857144,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 04:00:00+00:00,TDP_REENTRY,SHORT,3154.41,3173.6433928571428,3115.943214285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 04:30:00+00:00,TDP_REENTRY,SHORT,3157.71,3173.592392857143,3125.9452142857144,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 05:00:00+00:00,TDP_REENTRY,SHORT,3164.24,3173.5637857142856,3145.592428571428,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 05:30:00+00:00,TDP_REENTRY,SHORT,3157.59,3173.5931428571425,3125.5837142857154,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-12 06:00:00+00:00,TDP_REENTRY,SHORT,3156.16,3173.3328928571427,3121.814214285714,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-02 23:30:00+00:00,TDP_REENTRY,SHORT,2.0063,2.0335517857142857,1.9517964285714284,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
2026-01-03 00:00:00+00:00,TDP_REENTRY,SHORT,2.0375,2.0414335714285716,2.029632857142857,TDP_TOP trend continuation,TDP_TOP,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564,PHASE_TREND_DOWN
